index,Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
6633,"Royal Oasis, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,850,640,2,6,1,14600000,149983.4825,21,17180,2,2
2939,"Vikram Rachna Towers, Global City, Virar West, Mumbai",Ready to move,Unfurnished,650,396,1,5,1,2700000,54000,12,4150,1,1
1211,"Shreenathji 39 Anthea, Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,950,750,2,2,1,20000000,200000,15,21050,2,2
249,"Supreme Epitome, Sindhi Society, Chembur, Mumbai",Ready to move,Unfurnished,2100,1800,4,4,2,75000000,728756.8265,15,35710,4,4
2103,"Shapoorji Pallonji Sarova, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Semi Furnished,650,484,2,3,1,10000000,97000,33,15380,2,2
3889,"JP North Phase 3 Estella, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Unfurnished,691,400,2,1,1,6500000,69999,21,9410,1,1
723,"Kukreja Golfscappe, Postal Colony, Chembur, Mumbai",Ready to move,Semi Furnished,1250,750,2,4,1,22000000,450000,16,17600,2,2
8594,"Khar west apt , Khar West, Mumbai",Ready to move,Unfurnished,1200,1088.385325,2,7,1,50000000,50000000,12,41670,3,3
2379,"Oberoi Enigma and Eternia, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,1049,749,3,3,2,29500000,300000,45,28120,3,3
5082,"Laxmi Chhaya Borivali West, Ashok Nagar, Borivali West, Mumbai",Ready to move,Semi Furnished,960,924.2599175,1,12,1,28000000,28000000,18,29170,2,2
7040,"Shapoorji Pallonji Epsilon Astron Tower, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,916,763,2,1,1,21900000,220000,37,23910,2,2
9087,"New Mhada Tower, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,410,579.576572,1,8,1,5250000,94393.76984,24,12800,1,1
3947,"Nahar Jonquille and Jamaica, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,987,630,2,7,1,18800000,190000,20,19050,2,2
5432,"Laxmi Height, Mira Road East, Mumbai",Ready to move,Fully Furnished,740,684.324916,1,10,1,8100000,160000,16,10950,1,1
4146,"Runwal Bliss Wing C, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1437,965,2,1,2,35600000,300000,50,24770,3,3
8445,"Highland Park, Andheri West, Mumbai",Ready to move,Fully Furnished,1540,1400,3,30,2,52400000,520000,21,34020,3,3
6589,"Mahadev Shree, Queen's Park, Mira Road East, Mumbai",Ready to move,Semi Furnished,1050,652.8654005,3,1,1,9800000,8588.328768,7,9330,2,2
589,"Sheth Auris Serenity Tower 1, Kanchpada, Malad West, Mumbai",Ready to move,Semi Furnished,1150,805,3,2,1,28000000,280000,58,24350,2,2
9532,"HDIL Dheeraj Gaurav Heights, Veer Desai Industrial Estate, Andheri West, Mumbai",Ready to move,Fully Furnished,1000,860.2505426,1,10,0,22000000,220000,17,22000,2,2
2002,"S M Hatkesh Heights, Gaurav Sankalp, Mira Road East, Mumbai",Ready to move,Semi Furnished,715,415,2,4,2,6300000,75000,15,8810,1,1
3056,"RNA NG Suncity Phase III, Huzefa Nagar, Kandivali East, Mumbai",Ready to move,Semi Furnished,585,425,2,15,0,9000000,90000,8,15380,1,1
642,"JSB Nakshatra Greens Phase II, Naigaon East, Mumbai",Ready to move,Unfurnished,570,381,2,3,1,3500000,55492.97412,14,6140,1,1
1361,"Godrej Tranquil, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,700,429,2,2,1,10000000,100000,21,14290,1,1
6288,"Tarun Bharat, Andheri East, Mumbai",Ready to move,Semi Furnished,850,750,2,30,1,15000000,148929.7801,4,17650,2,2
2213,"Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,225,180,2,10,1,3150000,31999,7,14000,1,1
5806,"Hiraco tanvi, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Unfurnished,700,479.9500296,3,8,0,7000000,84808.08583,20,10000,1,2
2764,"Bhayandar East, Mumbai",Ready to move,Semi Furnished,700,552.5630594,2,9,1,7000000,140000,7,10000,1,1
900,"MICL Aaradhya Highpark, Mahajan Wadi, Mira Road East, Mumbai",Ready to move,Unfurnished,756,630,2,1,1,12200000,213952.9894,30,16140,2,2
3294,"Thakur Jewel Tower, Thakur Village, Kandivali East, Mumbai",Ready to move,Unfurnished,2480,1600,4,10,2,45000000,480000,22,18140,4,4
8319,"DSS Mahavir Universe, Valmik Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,1475,1075,2,10,3,23500000,240000,25,15930,3,3
8885,"Sarvoday Parshwanath Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,610,460,2,5,1,10500000,109797.6655,23,17210,1,1
1,"Runwal Forest Tower 5 To 8, Kanjurmarg West, Mumbai",Ready to move,Fully Furnished,1550,1130,2,3,2,39500000,400000,50,25480,3,3
3263,"Windsor Grande Residences, Mhada Colony, Andheri West, Mumbai",Ready to move,Semi Furnished,3500,3000,5,5,3,120600000,1500000,33,34470,4,4
5322,"Hiranandani Regent Hill C D And E Wing, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,550,380,1,5,1,15500000,160000,23,28180,1,1
1472,"Platinum Corp Tower 1, D.N.Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,310,320,1,3,0,11000000,110000,16,35480,1,1
9316,"Ruparel Ariana, MHADA Colony, Wadala, Mumbai",Ready to move,Semi Furnished,1400,1200,3,12,2,48500000,0,73,34640,3,3
1458,"Amardeep Anutham, Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Semi Furnished,650,430,2,1,1,12500000,130000,23,19230,1,1
7002,"Janseva CHS, Siddharth Nagar, Goregaon West, Mumbai",Ready to move,Unfurnished,1000,700,2,10,1,22500000,230000,21,22500,2,2
4864,"Satellite Garden, Gokuldham, Goregaon East, Mumbai",Ready to move,Unfurnished,540,440,2,13,1,12500000,130000,7,23150,1,1
4822,"JP North Barcelona, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Unfurnished,670,455,2,1,1,7000000,100000,25,10450,1,1
5661,"ANGEL, I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,650,462.3897725,1,1,1,12500000,12500000,9,19230,1,2
5436,"Amardeep Anutham, Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Semi Furnished,650,430,2,1,1,12200000,120000,23,18770,1,1
6627,"Sagar Avenue ll, Vakola, Santacruz East, Mumbai",Ready to move,Unfurnished,1121,801,2,1,1,22300000,0,12,19890,2,2
8160,"Neminath Luxeria, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,1450,1000,3,8,1,29500000,300000,22,20340,3,3
4636,"Evershine Greens, Anand Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,1240,950,3,15,1,33000000,330000,13,26610,3,3
8765,"ON req, Dadar West, Mumbai",Ready to move,Fully Furnished,1080,1128.941029,1,15,1,65000000,65000000,9,60190,3,3
464,"Navkar City Phase 1, Naigaon East, Mumbai",Ready to move,Unfurnished,610,407,2,1,1,3400000,64775.26615,14,5570,1,1
845,"Tilak indrayani, Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,525,430.000571,1,4,0,11000000,11000000,15,20950,1,2
377,"Hubtown The Premiere Residences Beverly, Mudran Press Colony, Andheri West, Mumbai",Ready to move,Unfurnished,900,687,2,1,1,28900000,300000,25,32110,2,2
7567,"Runwal The Orchard Residency, Amrut Nagar, Ghatkopar West, Mumbai",Ready to move,Fully Furnished,1360,809,3,10,2,24000000,237646.6945,20,17650,3,3
5344,"Ashar Maple, Ghati Pada, Mulund West, Mumbai",Ready to move,Semi Furnished,525,419.9969386,1,3,1,10500000,110000,19,20000,1,2
2788,"Vasudev Sky high, Mira Road East, Mumbai",Ready to move,Semi Furnished,580,416.3891736,1.999999969,8,1,7000000,111628.3014,16,12070,1,2
3587,"khar west , Khar West, Mumbai",Ready to move,Semi Furnished,10000,6500.000004,1,10,1,500000000,500000000,20,50000,5,5
1615,"JP Infra North Celeste, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,756,512,2,2,1,6918000,0,15,9150,1,1
6095,"Atul Blue Meadows, Shyam Nagar, Jogeshwari East, Mumbai",Ready to move,Unfurnished,1050,750,2,14,1,20800000,210000,12,19810,2,2
7493,"Willy apt, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,1050,715.4845809,1,25,1,21500000,21500000,5,20480,3,3
7508,"Kanakia Samarpan Exotica, Asha Nagar, Borivali East, Mumbai",Ready to move,Semi Furnished,1245,923,3,10,2,32000000,320000,22,25700,3,3
8146,"Lodha New Cuffe Parade Lodha Estrella, Sion, Mumbai",Ready to move,Fully Furnished,1350,1200,2,6,1,47500000,480000,41,35190,3,3
5201,"Gokul Videocon Tower, Asha Nagar, Kandivali East, Mumbai",Ready to move,Fully Furnished,1150,950,3,12,1,28500000,290000,27,24780,3,3
3061,"Dattani Park, Thakur Village, Kandivali East, Mumbai",Ready to move,Semi Furnished,550,450,1,15,1,10000000,100000,8,18180,1,1
2748,"Salangpur Salasar Aarpan, Kanakia Park, Mira Road East, Mumbai",Ready to move,Unfurnished,695,425,2,5,1,6650000,0,8,9570,1,1
2308,"Ashray Jaswanti Woods, Siddharth Nagar, Mulund West, Mumbai",Ready to move,Fully Furnished,800,578,2,2,1,16000000,16000000.1,15,20000,2,2
6237,"Kulupwadi, Borivali East, Mumbai",Ready to move,Fully Furnished,1000,650.0976039,1,10,2,17900000,17900000,8,17900,2,2
2443,"JP North Barcelona, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,911,675,2,1,1,12000000,120000,30,13170,2,2
3106,"Prathamesh CHS Mulund East , Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Fully Furnished,700,484.6696539,1,12,1,11000000,11000000,7,15710,1,1
4183,"Green Fields, Jogeshwari East, Mumbai",Ready to move,Semi Furnished,450,400,1,25,1,10800000,110000,7,24000,1,1
4228,"Virat Nagar, Virar West, Mumbai",Ready to move,Fully Furnished,668,418.5582967,2,7,1,2700000,51929.55442,7,4040,1,1
8874,"Impact Silicon Park, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,700,410,2,5,1,8400000,84000,17,12000,1,1
4702,"Arkade Green Avenue, Kulupwadi, Borivali East, Mumbai",Ready to move,Unfurnished,1350,900,3,18,1,26000000,260000,7,19260,3,3
8917,"Nahar Lilium Lantana, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1285,850,2,5,1,24500000,0,22,19070,2,2
5537,"Royal Palms Crystal Isle Apartment, Aarey Colony, Goregaon East, Mumbai",Ready to move,Fully Furnished,545,400,1,10,2,5600000,120000,12,10280,1,1
3480,"Satra Residency, Khar West, Mumbai",Ready to move,Fully Furnished,4200,1927.393386,1.999994248,15,2,132500000,132500000,14,31550,4,1
1224,"B L tower, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,680,438.1450095,1,3,1,10000000,10000000,10,14710,1,2
6365,"Sanskriti buliding, Saraf Chaudhary Nagar, Kandivali East, Mumbai",Ready to move,Fully Furnished,800,579.7915868,1,15,1,14000000,14000000,8,17500,2,2
8359,"Casa, I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,1300,953.1495855,1,13,1,26500000,26500000,9,20380,3,3
5973,"Kamala Vihar, Kandivali West, Mumbai",Ready to move,Unfurnished,780,655,2,5,1,19000000,190000,8,24360,2,2
5076,"Mrudul Heights, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,1100,650,2,6,1,20500000,200000,18,18640,2,2
4214,"Godrej Platinum, Pirojshanagar, Vikhroli East, Mumbai",Ready to move,Semi Furnished,1550,1200,3,10,2,50000000,500000,28,32260,3,3
1684,"Rudra ODC1, Somani Gram, Goregaon West, Mumbai",Ready to move,Semi Furnished,560,410,2,1,2,10000000,6963853.328,22,17860,1,1
7790,"Khar West, Mumbai",Ready to move,Semi Furnished,1322,1682.236653,1,20,1,41400000,41400000,12,31320,3,3
7315,"Indiabulls Sky Forest A3, Saidham Nagar, Parel, Mumbai",Ready to move,Fully Furnished,1750,1400,3,6,2,90000000,900000,51,51430,3,3
4394,"ON REQ, Dadar West, Mumbai",Ready to move,Unfurnished,875,1013.382901,2,3,1,50000000,50000000,22,57140,3,3
7562,"Pinnacolo And Pinnacolo NX, Beverly Park, Mira Road East, Mumbai",Ready to move,Fully Furnished,1375,875,3,5,2,17000000,969602.6975,22,12360,3,3
6613,"Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,900,678.1289549,1,5,0,19000000,19000000,12,21110,2,2
8863,"Sainath Bhagya Apartment, Navneeth Colony, Andheri West, Mumbai",Ready to move,Fully Furnished,750,636,2,10,2,24000000,240000,7,32000,2,2
4693,"PR Wood Wind, Mota Nagar, Andheri East, Mumbai",Ready to move,Semi Furnished,950,727,2,10,0,21500000,430000,7,22630,2,2
8516,"ORBIT TOWER HEIGHTS, Chikalwadi, Tardeo, Mumbai",Ready to move,Semi Furnished,1850,1834.169067,1,7,2,81000000,81000000,38,43780,3,3
4982,"MAHESH VILLA   Andheri west, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,695,499.7622821,1,25,1,12500000,12500000,7,17980,1,2
8603,"Silver Oak, Bandra West, Mumbai",Ready to move,Unfurnished,1600,1300,3,25,2,55000000,550000,6,34380,3,3
4457,"Rustomjee Avenue J, Global City, Virar West, Mumbai",Ready to move,Unfurnished,850,503,2,10,1,3600000,72000,7,4240,2,2
1149,"Prayag Heights, Dindoshi, Malad East, Mumbai",Ready to move,Unfurnished,727,627,2,1,1,18000000,180000,22,24760,2,2
8670,"Arihant Residency, Samarth Nagar, Sion, Mumbai",Ready to move,Unfurnished,1309,770,2,1,1,22500000,480766.9903,23,17190,3,3
7973,"Bhoomi Park, Bafhira Nagar, Malad West, Mumbai",Ready to move,Unfurnished,1020,980,2,13,1,25000000,24959750.63,11,24510,3,3
9393,"Smit place, Silver Park, Mira Road East, Mumbai",Ready to move,Fully Furnished,750,453.7985228,1,15,1,8500000,85399.05936,7,11330,2,2
8478,"City Of Joy Complex, Sarvoday Parshwanath Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,1300,960,2,3,1,25800000,220000,36,19850,3,3
2339,"Darshan Ricco, Lower Parel West, Lower Parel, Mumbai",Ready to move,Unfurnished,1425,938,3,4,1,41000000,400000,23,28770,2,2
7376,"Godrej Central, Sahakar Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1402,1169,3,5,1,33500000,340000,12,23890,3,3
7361,"Asha Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,1345,915,3,15,2,22900000,230000,7,17030,3,3
3756,"Bandra West, Mumbai",Ready to move,Fully Furnished,2500,1683,4,20,2,90000000,900000,7,36000,4,4
3787,"Oberoi sky heights, SV Patel Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,5760,4160.246673,7,15,4,280000000,280000000,35,48610,6,7
8662,"K Raheja Interface Heights, Mindspace, Malad West, Mumbai",Ready to move,Unfurnished,1500,850,2,9,0,23000000,200000,20,15330,3,3
9191,"Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Unfurnished,790,634.8232845,3,10,1,17500000,17500000,7,22150,2,2
9416,"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Semi Furnished,850,618,2,5,1,14200000,140000,23,16700,2,2
4873,"Adarsh Nagar, Worli, Mumbai",Ready to move,Fully Furnished,750,545,1,25,0,32500000,330000,3,43330,1,1
6814,"Wadhwa Atmosphere O2, Mulund West, Mumbai",Ready to move,Semi Furnished,950,628,2,1,1,17600000,180000,43,18530,2,2
986,"Chheda Palladium, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,1670,995,4,1,1,28500000,290000.0072,23,17070,3,3
4137,"MHADA Colony, Juhu, Mumbai",Ready to move,Fully Furnished,1870,1926.632383,1,10,2,105000000,105000000,13,56150,3,3
8008,"Srishti Synchronicity, Chandivali, Powai, Mumbai",Ready to move,Unfurnished,1340,940,3,15,2,29500000,300000,18,22010,3,3
2058,"Carmel school , Suyog Nagar, Vasai West, Mumbai",Ready to move,Unfurnished,615,451.0199704,1.940149623,4,1,4500000,74185.91595,4,7320,1,1
1643,"Kalp Ashok CHS Ltd, Damodar Park, Ghatkopar West, Mumbai",Ready to move,Unfurnished,435,394.1578125,1,1,2,9900000,87099.34415,9,22760,1,2
271,"L And T Elixir Reserve, Powai, Mumbai",Ready to move,Unfurnished,1350,850,1,1,1,30000000,300000,22,22220,2,2
5785,"Godrej Prime, Sahakar Nagar, Chembur, Mumbai",Ready to move,Unfurnished,540,425,2,6,1,11000000,110000,15,20370,1,1
129,"Oberoi Enigma and Eternia, Sambhaji Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,1250,1048,3,1,1,30000000,300000,56,24000,3,3
3143,"Gaurav Shweta Residency, Beverly Park, Mira Road East, Mumbai",Ready to move,Semi Furnished,675,410,2,9,1,6400000,65000,7,9480,1,1
6835,"Mira Road East, Mumbai",Ready to move,Semi Furnished,900,616.3105758,1,9,1,8600000,4930.163968,7,9550,2,2
9116,"Gundecha Zenith, Ashok Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,850,550,2,5,1,22500000,230000,21,26470,2,2
3203,"Agarwal Greenways Complex , Beverly Park, Mira Road East, Mumbai",Ready to move,Semi Furnished,570,315,2,15,1,5300000,54999,7,9300,1,1
6469,"Atmaram tower, LIC Colony, Borivali West, Mumbai",Ready to move,Unfurnished,950,707.3675596,1,1,1,17500000,17500000,12,18420,2,2
8855,"Yes shree, Dhuru Wadi, Lower Parel, Mumbai",Ready to move,Unfurnished,650,678.2142285,1,5,0,21000000,21000000,14,32310,1,2
9358,"Sahakar Nagar, Chembur, Mumbai",Ready to move,Fully Furnished,580,473.5263265,1,10,0,11000000,11000000,9,18960,1,2
4254,"Om shubhamkaroti, Siddharth Nagar, Ghatkopar West, Mumbai",Ready to move,Semi Furnished,550,439.2027706,1,20,2,11000000,11000000,4,20000,1,1
6417,"Bhoomi Ekta Garden Phase III, Food Corporation Of India Warehouse, Borivali East, Mumbai",Ready to move,Fully Furnished,1040,750,2,8,0,19000000,0,23,18270,2,2
4894,"Sheth Vasant Pride, Asha Nagar, Kandivali East, Mumbai",Ready to move,Semi Furnished,1380,1090,3,15,1,27500000,280000,7,19930,3,3
5258,"JSB Nakshatra Primus, Naigaon East, Mumbai",Ready to move,Unfurnished,500,260,1,5,1,2570000,26391.35371,14,5140,1,1
5215,"Sheth Vasant Oasis, Marol, Andheri East, Mumbai",Ready to move,Fully Furnished,1500,1130,3,5,3,43000000,430000,22,28670,3,3
2155,"Hiranandani Maple A B and C Wing, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,650,382,1,3,1,16100000,160000,17,24770,1,1
9225,"Lodha Aurum Grande, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1637,1129,3,7,2,30500000,307407.3483,34,18630,3,3
3394,"Runwal Greens, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,1750,1358,4,7,2,39900000,3557379.412,40,22800,4,4
6419,"Lodha Splendora, Bhayandarpada, Thane West, Mumbai",Ready to move,Unfurnished,780,590,2,5,1,7900000,0,32,10130,2,2
8900,"I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,600,488.3182632,1,22,0,10000000,10000000,7,16670,1,1
578,"Conwood Astoria, Gokuldham, Goregaon East, Mumbai",Ready to move,Semi Furnished,620,450,2,4,1,12500000,129996.4496,22,20160,1,1
7582,"Lodha Aurum, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1235,1090,3,8,1,31000000,310000,30,25100,3,3
4448,"Laxmina Krishna Niwas, Union Park, Chembur, Mumbai",Ready to move,Unfurnished,1455,1063.860296,1,2,1,38000000,380000,15,26120,3,3
1072,"Bhoir Casita Enclave, Naigaon East, Mumbai",Ready to move,Unfurnished,600,380,1,2,1,3200000,63999.99838,7,5330,1,1
3120,"Ahimsa Aditya Anirudh CHS, Sunder Nagar, Malad West, Mumbai",Ready to move,Semi Furnished,600,475,2,18,1,12500000,130000,8,20830,1,1
7332,"Sai Nagar, Kandivali West, Mumbai",Ready to move,Unfurnished,3000,1881.965509,1,90,1,80000000,80000000,15.78209375,26670,3,2
8293,"Lodha New Cuffe parade Lodha Evoq, Sion, Mumbai",Ready to move,Semi Furnished,2300,2000,4,6,2,85000000,850000,41,36960,4,4
7638,"Deonar, Govandi, Mumbai",Ready to move,Semi Furnished,1700,946.5923137,3,9,3,23500000,23500000,28,13820,3,3
6176,"RR Hill Galaxy Apartments, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Unfurnished,900,650,2,8,0,9000000,149994.9812,15,10000,2,2
7543,"Mahindra The Great Eastern Gardens, Kanjurmarg West, Mumbai",Ready to move,Fully Furnished,1510,1250,3,16,2,33000000,330000,22,21850,3,3
2807,"Arkade Art, Kanakia Park, Mira Road East, Mumbai",Ready to move,Unfurnished,700,450,2,6,0,6457000,52.97000809,14,9220,1,1
7191,"Sagar Sangeet, Apollo Bandar, Colaba, Mumbai",Ready to move,Semi Furnished,1000,963,2,20,1,65000000,650000,32,65000,2,2
9465,"Moroccan Cooperative, Aarey Colony, Goregaon East, Mumbai",Ready to move,Fully Furnished,1860,1400,3,17,2,19000000,100000,20,10210,3,3
8923,"ELEGANT NAVRATNAMALA, Kalina, Santacruz East, Mumbai",Ready to move,Unfurnished,1000,853.9566818,1,1,1,24000000,24000000,7,24000,2,2
8218,"L&T Crescent Bay, Gundecha Garden, Parel, Mumbai",Ready to move,Semi Furnished,1854,1700,3,5,3,110000000,1100000,59,59330,4,4
8846,"Kalpataru Aura, Ghatkopar West, Mumbai",Ready to move,Semi Furnished,1120,835,3,6,1,27800000,0,20,24820,3,3
3972,"Mairathan membro, Tembhipada, Bhandup West, Mumbai",Ready to move,Unfurnished,550,405.6620844,1,6,1,9000000,90175.78513,18,16360,1,2
3548,"Hiranandani Richmond, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,5625,3750,5,15,1,180000000,1800000,32,32000,4,4
7860,"Sheth Polaris, Laxmi Nagar, Goregaon West, Mumbai",Ready to move,Fully Furnished,1800,1250,3,10,2,57500000,580000,26,31940,3,3
6789,"Shapoorji Pallonji Sarova Complex, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,609,465.304005,1,4,1,9800000,93396.1182,31,16090,2,2
9478,"Mira Sagar, Gokul Village, Mira Road East, Mumbai",Ready to move,Semi Furnished,625,441.1139829,2,10,1,6700000,120000,7,10720,1,2
1446,"Hiranandani Regent Hill C D And E Wing, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,600,380,1,2,1,16000000,160000,23,26670,1,1
5116,"Lokhandwala Minerva 1A 1B And 1C, Adarsh Nagar, Lower Parel, Mumbai",Ready to move,Semi Furnished,2660,1900,3,1,2,82500000,880000,91,31020,3,3
732,"Raheja Residency, Sankalp Colony, Malad East, Mumbai",Ready to move,Semi Furnished,1050,850,2,2,1,21500000,210000,20,20480,2,2
